Date,High,Low,Open,Close,Volume,Adj Close
2013-07-11,14.755200386047363,14.31089973449707,14.336000442504883,14.713299751281738,3899256.0,12.071588516235352
2013-07-12,15.065400123596191,14.671299934387207,14.68809986114502,14.755200386047363,540935.0,12.105965614318848
2013-07-15,15.124099731445312,14.713299751281738,14.83899974822998,15.124099731445312,382730.0,12.40863037109375
2013-07-16,15.509699821472168,15.065400123596191,15.233099937438965,15.090499877929688,289282.0,12.381062507629395
2013-07-17,15.300100326538086,15.006699562072754,15.300100326538086,15.216300010681152,1223409.0,12.484275817871094
2013-07-18,15.258199691772461,15.006699562072754,15.258199691772461,15.174400329589844,74733.0,12.449899673461914
2013-07-19,15.333700180053711,15.145000457763672,15.333700180053711,15.258199691772461,95457.0,12.518653869628906
2013-07-22,15.342000007629395,15.006699562072754,15.342000007629395,15.258199691772461,87539.0,12.518653869628906
2013-07-23,15.304300308227539,15.17020034790039,15.304300308227539,15.258199691772461,21748.0,12.518653869628906
2013-07-24,15.207900047302246,15.090499877929688,15.174400329589844,15.174400329589844,7421.0,12.449899673461914
2013-07-25,15.258199691772461,15.006699562072754,15.258199691772461,15.090499877929688,46269.0,12.381062507629395
2013-07-26,15.174400329589844,15.048600196838379,15.174400329589844,15.048600196838379,77369.0,12.346686363220215
2013-07-29,15.2121000289917,14.880900382995605,15.086299896240234,15.069600105285645,13398.0,12.363917350769043
2013-07-30,15.245599746704102,14.876700401306152,15.090499877929688,15.241399765014648,23921.0,12.50486946105957
2013-07-31,15.300100326538086,15.023500442504883,15.249799728393555,15.216300010681152,43462.0,12.484275817871094
2013-08-01,15.28339958190918,15.090499877929688,15.258199691772461,15.28339958190918,108399.0,12.539329528808594
2013-08-02,15.300100326538086,15.09469985961914,15.224699974060059,15.295900344848633,8126.0,12.54958438873291
2013-08-05,15.300100326538086,15.237199783325195,15.29170036315918,15.241399765014648,41507.0,12.50486946105957
2013-08-06,15.509699821472168,15.249799728393555,15.249799728393555,15.509699821472168,33368.0,12.724997520446777
2013-08-07,15.509699821472168,15.09469985961914,15.509699821472168,15.329500198364258,50535.0,12.577152252197266
2013-08-08,15.509699821472168,15.161800384521484,15.300100326538086,15.300100326538086,20342.0,12.553030967712402
2013-08-09,15.509699821472168,15.090499877929688,15.300100326538086,15.224699974060059,56887.0,12.491168022155762
2013-08-12,15.505499839782715,15.258199691772461,15.497099876403809,15.279199600219727,113193.0,12.535881996154785
2013-08-13,15.509699821472168,15.1072998046875,15.29170036315918,15.421699523925781,40185.0,12.652796745300293
2013-08-14,15.509699821472168,15.161800384521484,15.42590045928955,15.417499542236328,58968.0,12.649352073669434
2013-08-15,15.4552001953125,14.784500122070312,15.42590045928955,15.090499877929688,29928.0,12.381062507629395
2013-08-16,15.46780014038086,15.098899841308594,15.098899841308594,15.295900344848633,102493.0,12.54958438873291
2013-08-19,15.866000175476074,15.258199691772461,15.342000007629395,15.677399635314941,78112.0,12.862587928771973
2013-08-20,15.912099838256836,15.476200103759766,15.761199951171875,15.509699821472168,42170.0,12.724997520446777
2013-08-21,15.677399635314941,15.258199691772461,15.677399635314941,15.42590045928955,38021.0,12.656244277954102
2013-08-22,15.861800193786621,15.342000007629395,15.342000007629395,15.677399635314941,13649.0,12.862587928771973
2013-08-23,15.920499801635742,15.513899803161621,15.513899803161621,15.581000328063965,8584.0,12.783496856689453
2013-08-26,15.941499710083008,15.761199951171875,15.832500457763672,15.761199951171875,10423.0,12.931342124938965
2013-08-27,15.941499710083008,15.652199745178223,15.941499710083008,15.752799987792969,26969.0,12.924450874328613
2013-08-28,16.25589942932129,15.761199951171875,15.962400436401367,16.138500213623047,35395.0,13.240899085998535
2013-08-29,16.348100662231445,15.845100402832031,16.348100662231445,15.845100402832031,23861.0,13.000179290771484
2013-08-30,16.16360092163086,15.719300270080566,16.113300323486328,15.719300270080566,43093.0,12.896965980529785
2013-09-02,16.180400848388672,15.677399635314941,16.09239959716797,15.677399635314941,25815.0,12.862587928771973
2013-09-03,15.81149959564209,15.191100120544434,15.81149959564209,15.342000007629395,47927.0,12.587408065795898
2013-09-04,16.071399688720703,15.216300010681152,15.585200309753418,15.853400230407715,44591.0,13.006988525390625
2013-09-05,15.924699783325195,15.430100440979004,15.832500457763672,15.509699821472168,21392.0,12.724997520446777
2013-09-06,15.635499954223633,15.434300422668457,15.509699821472168,15.635499954223633,26719.0,12.82820987701416
2013-09-09,15.87440013885498,15.635499954223633,15.761199951171875,15.87440013885498,16578.0,13.02421760559082
2013-09-10,16.083999633789062,15.882800102233887,15.928899765014648,15.945699691772461,15017.0,13.082715034484863
2013-09-11,16.15530014038086,15.761199951171875,15.928899765014648,15.761199951171875,25307.0,12.931342124938965
2013-09-12,15.928899765014648,15.64799976348877,15.740300178527832,15.928899765014648,39418.0,13.06893253326416
2013-09-13,16.096599578857422,15.81149959564209,15.928899765014648,15.928899765014648,8677.0,13.06893253326416
2013-09-16,15.962400436401367,15.845100402832031,15.937299728393555,15.928899765014648,35255.0,13.06893253326416
2013-09-17,15.933099746704102,15.761199951171875,15.88700008392334,15.761199951171875,40582.0,12.931342124938965
2013-09-18,15.88700008392334,15.451000213623047,15.761199951171875,15.451000213623047,14091.0,12.676836967468262
2013-09-19,16.09239959716797,15.36299991607666,15.451000213623047,15.878600120544434,64944.0,13.027664184570312
2013-09-20,17.018800735473633,15.681599617004395,16.012699127197266,15.928899765014648,234935.0,13.06893253326416
2013-09-23,15.945699691772461,15.643899917602539,15.945699691772461,15.769599914550781,28439.0,12.938234329223633
2013-09-24,15.928899765014648,15.614500045776367,15.928899765014648,15.761199951171875,20216.0,12.931342124938965
2013-09-25,15.845100402832031,15.673199653625488,15.845100402832031,15.761199951171875,24048.0,12.931342124938965
2013-09-26,15.8996000289917,15.551600456237793,15.740300178527832,15.551600456237793,19004.0,12.75937557220459
2013-09-27,15.845100402832031,15.627099990844727,15.668999671936035,15.845100402832031,9053.0,13.000179290771484
2013-09-30,15.928899765014648,15.803099632263184,15.895400047302246,15.928899765014648,37062.0,13.06893253326416
2013-10-01,16.549299240112305,15.593500137329102,15.593500137329102,16.473800659179688,67548.0,13.515997886657715
2013-10-02,16.62470054626465,16.234899520874023,16.532499313354492,16.348100662231445,69436.0,13.412866592407227
2013-10-04,16.431900024414062,16.184600830078125,16.297800064086914,16.184600830078125,23400.0,13.278722763061523
2013-10-07,16.348100662231445,16.05459976196289,16.348100662231445,16.088199615478516,12151.0,13.199630737304688
2013-10-08,16.15530014038086,16.01689910888672,16.06719970703125,16.104900360107422,26737.0,13.213333129882812
2013-10-09,16.348100662231445,16.083999633789062,16.083999633789062,16.180400848388672,45163.0,13.275276184082031
2013-10-10,16.348100662231445,16.138500213623047,16.17620086669922,16.222299575805664,79180.0,13.309652328491211
2013-10-11,16.36479949951172,16.234899520874023,16.239099502563477,16.30620002746582,29350.0,13.37848949432373
2013-10-14,16.30620002746582,16.15530014038086,16.302000045776367,16.222299575805664,5385.0,13.309652328491211
2013-10-15,16.499000549316406,16.234899520874023,16.499000549316406,16.431900024414062,11678.0,13.481619834899902
2013-10-16,16.389999389648438,16.050500869750977,16.36479949951172,16.2810001373291,17532.0,13.357813835144043
2013-10-17,16.348100662231445,16.184600830078125,16.348100662231445,16.30620002746582,16952.0,13.37848949432373
2013-10-18,16.76729965209961,16.167800903320312,16.348100662231445,16.482200622558594,18347.0,13.522890090942383
2013-10-21,16.55769920349121,16.3523006439209,16.55769920349121,16.473800659179688,7919.0,13.515997886657715
2013-10-22,16.55769920349121,16.322900772094727,16.55769920349121,16.423500061035156,13674.0,13.474729537963867
2013-10-23,16.419300079345703,16.012699127197266,16.398399353027344,16.075599670410156,19739.0,13.189292907714844
2013-10-24,16.55769920349121,16.029499053955078,16.348100662231445,16.55769920349121,34616.0,13.584833145141602
2013-10-25,16.52829933166504,16.188800811767578,16.52829933166504,16.26420021057129,15778.0,13.34403133392334
2013-10-28,16.26420021057129,16.046300888061523,16.26420021057129,16.05459976196289,9820.0,13.172062873840332
2013-10-29,16.180400848388672,15.991800308227539,16.029499053955078,16.121700286865234,1665.0,13.2271146774292
2013-10-30,16.260000228881836,15.937299728393555,16.260000228881836,16.012699127197266,19597.0,13.137685775756836
