Date,High,Low,Open,Close,Volume,Adj Close
2005-01-03,33.29499816894531,32.51499938964844,32.84749984741211,32.89500045776367,3749120.0,25.28118324279785
2005-01-04,32.92250061035156,32.19499969482422,32.8650016784668,32.25,6472152.0,24.785472869873047
2005-01-05,32.52750015258789,31.802499771118164,31.887500762939453,32.04999923706055,8251496.0,24.631765365600586
2005-01-06,32.67499923706055,31.954999923706055,32.04999923706055,32.67499923706055,5980556.0,25.112102508544922
2005-01-07,33.38999938964844,32.625,32.67499923706055,33.334999084472656,11114840.0,25.619340896606445
2005-01-10,33.474998474121094,33.14250183105469,33.290000915527344,33.25,5099868.0,25.554014205932617
2005-01-11,33.375,31.850000381469727,33.244998931884766,31.875,15959572.0,24.497268676757812
2005-01-12,32.1150016784668,31.112499237060547,31.899999618530273,31.212499618530273,11404976.0,23.98811149597168
2005-01-13,31.737499237060547,31.350000381469727,31.44499969482422,31.47249984741211,5887720.0,24.187931060791016
2005-01-14,31.604999542236328,31.202499389648438,31.202499389648438,31.399999618530273,4660820.0,24.132213592529297
2005-01-17,31.607500076293945,31.375,31.387500762939453,31.399999618530273,2993720.0,24.132213592529297
2005-01-18,31.405000686645508,31.0,31.3075008392334,31.309999465942383,5825164.0,24.063039779663086
2005-01-19,31.3799991607666,31.012500762939453,31.3799991607666,31.017499923706055,4900708.0,23.838247299194336
2005-01-20,30.832500457763672,30.4375,30.725000381469727,30.594999313354492,7658124.0,23.51353645324707
2005-01-21,30.735000610351562,30.350000381469727,30.375,30.3700008392334,6531328.0,23.340612411499023
2005-01-24,30.625,30.075000762939453,30.207500457763672,30.565000534057617,7705652.0,23.490476608276367
2005-01-25,31.247499465942383,30.497499465942383,30.5,31.072500228881836,7833360.0,23.880512237548828
2005-01-26,30.997499465942383,30.2549991607666,30.997499465942383,30.30500030517578,9777708.0,23.290658950805664
2005-01-27,30.3125,29.725000381469727,30.25,29.797500610351562,13824716.0,22.900625228881836
2005-01-28,29.892499923706055,29.457500457763672,29.8125,29.5,8827880.0,22.671981811523438
