NO,TICKER,PCC
0,ADS.DE,-0.08498344394021742
1,ALV.DE,-0.13340468903331656
2,BAS.DE,0.11503709294352439
3,BAYN.DE,0.050489488185880324
4,BEI.DE,-0.03031566984151485
5,BMW.DE,-0.022843701979616483
6,CON.DE,-0.22073166181892392
7,1COV.DE,-0.06450065614361385
8,DAI.DE,-0.1213716410054255
9,DBK.DE,-0.08339347479969615
10,DB1.DE,0.03904215655691196
11,LHA.DE,-0.14009072750558982
12,DPW.DE,0.07820985084882023
13,DTE.DE,0.12321955974859226
14,EOAN.DE,-0.10975454331126702
15,FRE.DE,-0.14626874507718962
16,FME.DE,0.09734088552103014
17,HEI.DE,-0.06626705882118106
18,HEN3.DE,-0.20201021845974607
19,IFX.DE,-0.2696970620768222
20,LIN.DE,0.002350779411085536
21,MRK.DE,0.05122979735658708
22,MTX.DE,-0.14510675502453171
23,MUV2.DE,-0.2220515169867733
24,RWE.DE,0.03977722498436612
25,SAP.DE,-0.6090232022800139
26,SIE.DE,-0.28431201651119664
27,VOW3.DE,-0.0760326343708763
28,VNA.DE,-0.09359271329277578
29,WDI.DE,0.030711464393405503
