NO,TICKER,PCC
0,DBK.DE,-0.003263969399066658
1,DB1.DE,-0.02902871544016219
2,DTE.DE,0.06972192459904929
3,IFX.DE,0.003557243013097737
4,SAP.DE,0.025245721150040135
5,SIE.DE,-0.018190044178540064
6,WDI.DE,-0.0464982302206653
