NO,TICKER,PCC
0,ADS.DE,-0.0011485153826159935
1,ALV.DE,0.04206223462908464
2,BAS.DE,0.0244410412931463
3,BAYN.DE,0.10514300852764598
4,BEI.DE,0.059878510925695516
5,BMW.DE,0.03714979266319991
6,CON.DE,0.05794300628648229
7,1COV.DE,0.094057786745492
8,DAI.DE,0.04624228487021113
9,DBK.DE,0.009485076230697935
10,DB1.DE,-0.0763702485954649
11,LHA.DE,0.041466968128193
12,DPW.DE,-0.03358180182360833
13,DTE.DE,0.09659727631779672
14,EOAN.DE,-0.10006047711610778
15,FRE.DE,0.01595027009018197
16,FME.DE,0.011992610742055529
17,HEI.DE,-0.007612946568010933
18,HEN3.DE,0.0686767329954405
19,IFX.DE,0.05249148993050763
20,LIN.DE,-0.015384053493957066
21,MRK.DE,0.031270913905629014
22,MTX.DE,-0.05655849243261237
23,MUV2.DE,0.009913079839691101
24,RWE.DE,0.008729186731031404
25,SAP.DE,0.028335571403284916
26,SIE.DE,0.016553237168229314
27,VOW3.DE,0.03641176335665351
28,VNA.DE,0.12156084982994853
29,WDI.DE,0.11289737895132979
