,ADS_adj_close,ALV_adj_close,BAS_adj_close,BAYN_adj_close,BEI_adj_close,BMW_adj_close,CON_adj_close,1COV_adj_close,DAI_adj_close,DBK_adj_close,DB1_adj_close,LHA_adj_close,DPW_adj_close,DT_adj_close,EOAN_adj_close,FR_adj_close,FM_adj_close,HEI_adj_close,HEN3_adj_close,IFX_adj_close,LIN_adj_close,MRK_adj_close,MTX_adj_close,MUV2_adj_close,RW_adj_close,SAP_adj_close,SI_adj_close,VOW3_adj_close,VNA_adj_close,WDI_adj_close
2001-01-15,11.49451732635498,175.98402404785156,8.839740753173828,28.835002899169922,17.69679832458496,16.458429336547848,12.849794387817385,0.0,20.552490234375,39.2048454284668,0.0,14.802741050720215,11.33415985107422,13.183342933654785,3.971267700195313,18.52199363708496,16.318031311035153,37.402679443359375,13.817459106445312,32.609073638916016,0.0,10.21863079071045,0.0,166.09860229492188,19.982526779174805,23.682655334472656,79.25496673583984,18.1383113861084,0.0,0.0
2001-01-16,11.38835906982422,176.81118774414062,8.966617584228516,28.34698486328125,17.48653793334961,16.19468879699707,12.587250709533693,0.0,20.57547950744629,38.81877136230469,0.0,15.03770637512207,11.441905975341795,12.906279563903807,4.0042076110839835,19.07211685180664,15.928079605102539,36.97161102294922,13.552495002746582,32.4354248046875,0.0,10.119915008544922,0.0,166.4320068359375,19.968908309936523,23.774578094482425,78.1265869140625,17.505821228027347,0.0,0.0
2001-01-17,11.619406700134276,176.69369506835938,8.860568046569824,28.51146507263184,17.907058715820312,16.888742446899414,13.229715347290039,0.0,21.70195770263672,40.67435836791992,0.0,14.920222282409668,11.647146224975586,13.299079895019533,3.8461337089538574,18.845626831054688,16.318031311035153,36.0762939453125,13.886113166809082,34.361083984375,0.0,10.490114212036133,0.0,167.6224822998047,19.67388916015625,26.51439094543457,81.6731185913086,18.20490264892578,0.0,0.0
2001-01-18,11.53354549407959,174.05557250976562,8.748841285705566,28.12768173217773,18.03847312927246,16.893369674682614,12.81521701812744,0.0,22.069787979125977,41.22238159179688,0.0,14.47966480255127,11.606096267700195,13.449885368347168,3.8296749591827393,19.588998794555664,16.198049545288086,37.13740921020508,13.954827308654785,35.0860595703125,0.0,10.058197975158693,0.0,164.39382934570312,19.537738800048828,26.06364631652832,81.6731185913086,18.254863739013672,0.0,0.0
2001-01-19,11.71619701385498,171.79429626464844,8.379571914672853,27.815120697021484,17.556608200073242,17.120098114013672,12.780638694763185,0.0,22.51118278503418,40.83211135864258,0.0,14.744000434875488,11.529131889343262,13.590170860290527,3.85337233543396,20.035383224487305,16.05807876586914,37.27001190185547,14.412158966064453,36.241600036621094,0.0,10.440780639648438,0.0,159.05087280273438,19.787357330322266,26.85907745361328,83.82234954833984,18.52676010131836,0.0,0.0
2001-01-22,11.622529983520508,175.31834411621094,8.637114524841309,27.96867179870605,18.92329406738281,17.814157485961914,13.022465705871582,0.0,23.081321716308594,41.5087776184082,0.0,14.96721649169922,11.565049171447756,12.88173007965088,3.94163990020752,20.083011627197266,16.502031326293945,37.29652404785156,14.284563064575195,35.62986373901367,0.0,10.490114212036133,0.0,163.80340576171875,20.08233642578125,26.75303077697754,83.01610565185547,18.754226684570312,0.0,0.0
2001-01-23,11.575695991516113,177.67755126953125,8.70150089263916,28.237335205078125,18.450210571289066,18.11491203308105,12.911948204040527,0.0,23.210060119628906,41.88657760620117,0.0,14.914347648620605,11.539393424987793,12.976420402526855,3.997602224349976,20.006855010986328,16.881959915161133,37.402679443359375,14.706562995910645,35.65247344970703,0.0,10.687599182128906,0.0,166.6033935546875,20.01426124572754,26.16086196899414,83.66653442382812,18.83745574951172,0.0,0.0
2001-01-24,11.439879417419435,174.98065185546875,8.542430877685549,28.31957244873047,18.783098220825195,17.767887115478516,12.75306224822998,0.0,23.127296447753906,42.43453598022461,0.0,14.749876022338867,11.462432861328125,12.569592475891113,3.9515166282653813,19.89258575439453,16.78795051574707,40.78482437133789,14.239398956298828,35.79596710205078,0.0,10.495079040527344,0.0,164.35574340820312,19.60581398010254,28.01687240600586,84.57423400878906,18.42131805419922,0.0,0.0
2001-01-25,11.528861045837402,174.39324951171875,8.536749839782715,28.352500915527344,18.748090744018555,17.587427139282227,12.780638694763185,0.0,23.79399299621582,42.575679779052734,0.0,14.773370742797852,11.370076179504395,12.282007217407227,3.9455859661102295,19.89258575439453,17.147912979125973,39.7900390625,14.20018196105957,34.64806365966797,0.0,10.813491821289062,0.0,165.974853515625,19.878108978271484,27.96384620666504,85.0577621459961,18.310346603393555,0.0,0.0
2001-01-26,11.530426025390625,175.54351806640625,8.657944679260254,28.681453704833984,18.047199249267575,17.615190505981445,12.746135711669922,0.0,24.14802551269531,41.89070129394531,0.0,14.5560302734375,11.467561721801758,12.310062408447266,3.93834924697876,19.511903762817386,16.69796371459961,38.13212585449219,14.327723503112793,33.908004760742195,0.0,10.934417724609377,0.0,167.38441467285156,19.60581398010254,27.92849159240723,83.01610565185547,18.310346603393555,0.0,0.0
2001-01-29,11.63033390045166,178.6564178466797,8.70150089263916,28.75822448730469,19.18611717224121,17.490262985229492,12.573390007019045,0.0,23.72501945495605,43.47648620605469,0.0,14.438547134399414,11.831852912902832,12.573100090026855,3.9304351806640634,18.970348358154297,16.877941131591793,37.93981170654297,14.151081085205078,34.0968017578125,0.0,10.986257553100586,0.0,168.8606414794922,19.878108978271484,28.10525703430176,82.77435302734375,17.883106231689453,0.0,0.0
2001-01-30,12.072132110595705,181.0254211425781,8.765888214111326,29.05975914001465,19.23868179321289,17.5504150390625,12.677051544189453,0.0,22.91579627990723,43.18174743652344,0.0,14.473793029785154,11.847248077392578,12.678315162658693,3.9119927883148193,19.216798782348636,16.69796371459961,38.39738845825195,14.066701889038086,34.625442504882805,0.0,11.107234001159668,0.0,168.512939453125,19.40159034729004,28.989072799682614,81.35040283203125,17.361526489257812,0.0,0.0
2001-01-31,12.12989330291748,180.5849151611328,8.955254554748535,29.21877098083496,18.967082977294922,17.258907318115234,12.677051544189453,0.0,23.47213554382324,43.42256164550781,0.0,14.626517295837402,11.939603805541992,12.622198104858398,3.9119927883148193,19.32147789001465,17.017963409423828,38.46372604370117,14.180520057678224,36.17357635498047,0.0,11.230616569519043,0.0,166.62249755859375,19.56045913696289,29.16583633422852,83.0377426147461,17.672269821166992,0.0,0.0
2001-02-01,11.853571891784668,179.6353302001953,9.061300277709961,29.10366058349609,18.844444274902344,17.85579490661621,12.642542839050293,0.0,23.104307174682614,40.68268585205078,0.0,15.166936874389648,12.211543083190918,12.334612846374512,3.8757824897766113,19.845043182373047,17.737876892089844,38.768802642822266,14.229623794555664,35.871524810791016,0.0,11.131901741027832,0.0,165.82723999023438,19.56045913696289,27.663345336914066,82.0973129272461,17.94411277770996,0.0,0.0
2001-02-02,11.2400541305542,178.9011688232422,9.08970832824707,29.11464500427246,19.431438446044922,17.559669494628903,12.677051544189453,0.0,22.64452362060547,40.14301300048828,0.0,15.243300437927244,12.406515121459961,11.959351539611815,3.845480918884277,20.320894241333008,17.517885208129886,38.34435653686523,14.235516548156738,34.043956756591804,0.0,10.983797073364258,0.0,165.64151000976562,19.40159034729004,28.81230926513672,81.8876953125,18.005184173583984,0.0,0.0
2001-02-05,10.920023918151855,177.94180297851562,9.133262634277344,29.11464500427246,20.1497859954834,17.65220832824707,12.317846298217773,0.0,23.127296447753906,40.01432418823242,21.302711486816406,14.832111358642578,12.385993957519533,11.826080322265625,3.9119927883148193,20.463693618774414,17.695884704589844,38.15864944458008,14.111865997314453,33.42468643188477,0.0,11.070182800292967,0.0,168.19395446777344,19.274497985839844,27.22144317626953,80.97444152832031,17.7443904876709,0.0,0.0
2001-02-06,11.229126930236816,180.11505126953125,9.051831245422363,29.13107681274414,20.044654846191406,17.906700134277344,12.677051544189453,0.0,23.941123962402344,41.3884162902832,22.187946319580078,15.155186653137207,12.380860328674315,12.054043769836426,3.91593861579895,20.65403175354004,17.657846450805664,39.25951385498047,14.261012077331545,32.66193008422852,0.0,11.119569778442383,0.0,170.2892303466797,18.947742462158203,27.663345336914066,81.10865783691406,18.055082321166992,0.0,0.0
2001-02-07,11.147947311401367,180.2667694091797,9.004490852355957,29.02688789367676,20.325031280517575,17.999242782592773,12.71155834197998,0.0,23.826173782348636,40.94008255004883,21.466053009033203,15.125818252563475,12.262850761413574,11.573564529418945,3.8296749591827393,20.320894241333008,17.577878952026367,38.46372604370117,13.929333686828613,30.96277236938477,0.0,11.119569778442383,0.0,167.955810546875,19.179197311401367,26.35707664489746,78.52416229248047,18.08841133117676,0.0,0.0
2001-02-08,11.421144485473633,183.7908477783203,8.995020866394043,28.85690116882324,20.062211990356445,17.906700134277344,12.566532135009766,0.0,24.62161064147949,41.342716217041016,21.945220947265625,15.03770637512207,12.011435508728027,11.664749145507812,3.740098476409912,19.89258575439453,17.447874069213867,38.46372604370117,14.412158966064453,31.2497501373291,0.0,11.477434158325195,0.0,167.87965393066406,19.19736099243164,26.88559913635254,79.52334594726562,18.404680252075195,0.0,0.0
2001-02-09,11.400851249694824,181.3973846435547,8.864356994628906,28.780181884765625,20.412607192993164,17.82341194152832,12.987959861755373,0.0,24.046875,41.056312561035156,21.41693687438965,14.884977340698242,12.098660469055176,10.980859756469727,3.669640064239502,20.178098678588867,16.843986511230472,38.46372604370117,14.209962844848633,30.313344955444336,0.0,11.477434158325195,0.0,167.6701202392578,19.011308670043945,25.321245193481445,76.97157287597656,18.39357566833496,0.0,0.0
2001-02-12,11.33840560913086,182.8119354248047,8.843527793884277,28.88982391357422,20.202356338500977,18.073272705078125,12.71155834197998,0.0,24.27676010131836,41.5129508972168,21.01715660095215,14.685258865356445,12.07300853729248,11.24739933013916,3.757233142852783,20.14006233215332,17.21792221069336,38.45711135864258,14.317950248718262,30.87214088439941,0.0,11.230616569519043,0.0,170.708251953125,19.01581382751465,25.701284408569336,77.37411499023438,18.1716365814209,0.0,0.0
2001-02-13,11.333722114562988,183.3014068603516,8.8151216506958,28.84046173095703,20.67543029785156,17.730871200561523,13.057044982910154,0.0,25.15035820007324,41.53368377685547,21.131378173828125,14.591275215148926,12.10892391204834,10.710808753967283,3.81980037689209,20.611202239990234,17.42591667175293,38.79532241821289,14.451370239257812,31.196887969970703,0.0,11.107234001159668,0.0,169.4177703857422,19.58313751220703,25.453813552856445,77.90644836425781,18.02182006835937,0.0,0.0
2001-02-14,11.224442481994627,180.36463928222656,8.909807205200195,28.730815887451172,21.56903076171875,18.03162956237793,13.153703689575195,0.0,25.51819229125977,40.47511672973633,21.1884880065918,14.638265609741213,11.954999923706055,10.079524993896484,3.8408582210540767,20.604522705078125,17.72588348388672,39.14014053344727,14.484756469726562,30.16985511779785,0.0,11.477434158325195,0.0,168.09873962402344,19.633039474487305,24.48162269592285,76.83683013916016,18.50454330444336,0.0,0.0
2001-02-15,11.224442481994627,180.36463928222656,8.909807205200195,29.195148468017575,20.88568878173828,18.03162956237793,13.153703689575195,0.0,25.51819229125977,40.47511672973633,21.07426643371582,14.638265609741213,11.980650901794435,10.079524993896484,3.8408582210540767,20.604522705078125,17.72588348388672,39.97258377075195,14.457261085510256,33.839141845703125,0.0,11.656519889831545,0.0,170.9558868408203,19.93257141113281,24.48162269592285,76.83683013916016,18.560035705566406,0.0,0.0
2001-02-16,12.012809753417967,181.00091552734372,8.900339126586914,29.38875961303711,20.246191024780273,17.832664489746094,13.271153450012207,0.0,25.15035820007324,39.54523849487305,21.38266944885254,14.56190586090088,11.954999923706055,9.293923377990724,3.736151933670044,21.225141525268555,17.767871856689453,38.583091735839844,13.841010093688965,31.03070068359375,0.0,11.773635864257812,0.0,167.8843994140625,20.055105209350586,26.31995010375977,76.57898712158203,18.20490264892578,0.0,0.0
2001-02-19,12.098669052124025,181.69110107421875,9.125687599182127,29.73419761657715,20.31625747680664,18.3277587890625,13.31265640258789,0.0,25.357267379760746,39.76937484741211,21.27416038513184,14.368057250976562,11.857508659362793,9.469281196594238,3.721001625061035,20.36852264404297,17.947851181030273,40.22108840942383,13.656476974487305,30.547386169433594,0.0,11.837809562683105,0.0,170.9558868408203,19.968908309936523,26.19622230529785,75.49382781982422,18.11614990234375,0.0,0.0
2001-02-20,12.083059310913086,181.59323120117188,9.07834529876709,29.344913482666016,20.062211990356445,18.48970603942871,13.25735855102539,0.0,25.99637031555176,39.72791290283203,21.47405242919922,14.362184524536133,11.821593284606935,9.381603240966797,3.651851177215576,20.93962860107422,17.677885055541992,41.77953720092773,13.678086280822756,30.773963928222656,0.0,11.724249839782715,0.0,173.57501220703125,19.62853240966797,26.26692199707031,73.43556213378906,18.809709548950195,0.0,0.0
2001-02-21,11.78488540649414,179.72837829589844,9.023427963256836,29.405202865600586,20.219905853271484,18.508211135864254,13.436964988708494,0.0,26.32282257080078,37.65640640258789,22.21592903137207,13.886378288269045,11.893426895141602,8.834488868713379,3.662403106689453,21.129972457885746,17.77783203125,42.44273376464844,13.672199249267578,29.58827972412109,0.0,11.724249839782715,0.0,169.61778259277344,19.64665985107422,26.213897705078125,72.0654067993164,19.11487579345703,0.0,0.0
2001-02-22,11.661555290222168,178.26979064941406,8.93063735961914,29.169456481933594,20.500232696533203,18.128793716430664,13.229715347290039,0.0,25.15035820007324,37.569190979003906,22.13083267211914,13.810017585754395,12.288506507873535,8.862545013427734,3.670294761657715,20.84437561035156,17.957815170288086,42.77431869506836,14.498479843139648,29.45242118835449,0.0,12.094503402709961,0.0,167.2415313720703,19.274497985839844,24.74676513671875,71.35620880126953,19.142621994018555,0.0,0.0
2001-02-23,11.700582504272461,174.0507049560547,8.820802688598633,28.253761291503906,20.67543029785156,18.13805389404297,12.994817733764648,0.0,24.18941307067871,36.4898796081543,21.58827018737793,13.71015453338623,12.160233497619627,8.610030174255371,3.647905826568604,20.93962860107422,17.619869232177734,42.92021179199219,14.243343353271484,27.74563789367676,0.0,11.83535385131836,0.0,163.1700439453125,18.925064086914066,22.333959579467773,65.30739593505861,18.532283782958984,0.0,0.0
2001-02-26,11.610039710998535,173.26756286621094,9.106749534606934,28.895282745361328,21.078445434570312,17.545787811279293,13.333375930786133,0.0,24.09745216369629,36.78045654296875,21.95950126647949,13.745400428771973,11.903687477111815,9.25534725189209,3.6815001964569087,19.604246139526367,18.097835540771484,42.98654556274414,14.243343353271484,28.50839424133301,0.0,12.094503402709961,0.0,164.48434448242188,18.856992721557614,23.49175071716309,68.53417205810547,19.142621994018555,0.0,0.0
2001-02-27,10.787328720092773,173.46331787109375,9.180604934692383,28.895282745361328,21.63915061950684,17.65683364868164,13.126127243041992,0.0,24.318145751953125,37.70621871948242,21.70535659790039,13.66904067993164,11.903687477111815,9.448240280151367,3.6683101654052734,20.65403175354004,17.979827880859375,43.2783317565918,14.298277854919435,28.53109359741211,0.0,12.217939376831055,0.0,164.52719116210938,18.74351692199707,23.90714454650879,68.93612670898439,18.854080200195312,0.0,0.0
2001-02-28,10.615606307983398,176.2581024169922,9.26960563659668,29.11464500427246,21.901975631713867,17.610567092895508,12.953383445739744,0.0,24.53425025939941,37.24126052856445,21.559715270996094,13.51043701171875,12.006307601928713,9.276390075683594,3.679515838623047,21.225141525268555,17.857864379882812,44.26643753051758,14.300278663635256,27.2094669342041,0.0,12.267321586608887,0.0,167.8843994140625,18.797975540161133,29.590051651000977,67.93658447265625,19.9582576751709,0.0,0.0
2001-03-01,10.475105285644533,175.71482849121094,9.252564430236816,29.05975914001465,21.025882720947266,17.86042594909668,13.16063404083252,0.0,24.26756858825684,36.11625289916992,21.50260353088379,13.111001014709473,11.801072120666506,9.17117404937744,3.6815001964569087,20.463693618774414,18.127830505371094,43.291542053222656,14.435709953308105,26.49202537536621,0.0,11.971120834350586,0.0,167.63198852539062,18.729900360107425,27.92849159240723,66.82829284667969,20.191303253173828,0.0,0.0
2001-03-02,10.443882942199707,174.24644470214844,9.191967964172363,28.97752571105957,21.4814567565918,17.939085006713867,13.119199752807615,0.0,24.34573745727539,36.90498352050781,21.58827018737793,13.069880485534668,11.62149143218994,9.67620086669922,3.7012507915496826,20.36852264404297,17.867822647094727,43.523681640625,14.217849731445312,27.63992691040039,0.0,12.20560359954834,0.0,165.98434448242188,18.69816398620605,26.26692199707031,68.50167083740234,19.919403076171875,0.0,0.0
2001-03-05,10.476666450500488,173.6052703857422,9.343460083007812,28.92269515991211,21.55153465270996,18.19357681274414,12.863581657409668,0.0,24.87449073791504,36.78045654296875,21.75960350036621,13.551555633544922,11.626619338989258,9.812979698181152,3.703233242034912,20.36852264404297,17.721860885620114,43.391090393066406,14.3218355178833,29.24091148376465,0.0,11.6995849609375,0.0,165.95579528808594,18.69816398620605,27.22144317626953,70.62014770507812,20.224624633789066,0.0,0.0
2001-03-06,10.475105285644533,172.778076171875,9.369972229003906,28.62116241455078,21.63915061950684,17.453250885009766,12.918878555297852,0.0,25.798664093017575,37.79755783081055,21.24559783935547,13.62791919708252,11.441905975341795,10.061990737915039,3.610365152359009,19.131134033203125,17.481887817382812,44.10063171386719,14.20018196105957,30.887216567993164,0.0,11.613203048706055,0.0,165.62721252441406,18.489389419555664,28.45878601074219,73.33621215820312,20.291160583496094,0.0,0.0
2001-03-07,10.553159713745117,173.0717315673828,9.553662300109863,28.895282745361328,23.47891616821289,17.490262985229492,13.008675575256348,0.0,25.60095977783203,37.53182601928711,21.50260353088379,13.47519302368164,11.467561721801758,10.06900405883789,3.622225046157837,18.588638305664066,17.377920150756836,44.10063171386719,14.41604232788086,30.96277236938477,0.0,11.711918830871582,0.0,166.84152221679688,18.47121810913086,28.91836929321289,72.81990051269531,20.80721473693848,0.0,0.0
2001-03-08,10.475105285644533,173.21861267089844,9.502531051635742,29.087181091308594,22.427623748779297,18.050138473510746,12.981030464172365,0.0,25.46302032470703,37.81412124633789,21.14851188659668,13.39295482635498,11.67279815673828,9.651651382446287,3.5563669204711914,18.15364646911621,17.43989372253418,43.105918884277344,14.533805847167967,30.35866355895996,0.0,11.724249839782715,0.0,165.95579528808594,18.085445404052734,28.45878601074219,72.03226470947266,21.334325790405273,0.0,0.0
2001-03-09,10.318995475769043,174.78485107421875,9.417314529418944,28.92269515991211,21.84941291809082,18.26297950744629,13.022465705871582,0.0,25.64693260192871,37.33258819580078,21.131378173828125,13.804142951965332,11.760021209716795,9.434209823608398,3.5563669204711914,18.055652618408203,17.481887817382812,43.60323715209961,14.702615737915039,28.77275657653809,0.0,11.60086727142334,0.0,167.73675537109375,18.24431610107422,26.92094612121582,68.50167083740234,21.3620662689209,0.0,0.0
2001-03-12,10.397048950195312,172.98854064941406,9.35482406616211,28.67047500610352,20.500232696533203,17.814157485961914,13.119199752807615,0.0,25.25611114501953,35.43130874633789,20.948617935180664,13.73365306854248,11.69332218170166,8.883588790893555,3.5556910037994385,18.560110092163086,17.55790138244629,42.57532501220703,14.64179515838623,27.753175735473636,0.0,11.971120834350586,0.0,165.89866638183594,18.18074607849121,24.64071083068848,65.18798828125,21.001415252685547,0.0,0.0
2001-03-13,10.19410514831543,165.7788848876953,9.127580642700195,28.07286262512207,19.886966705322266,17.605937957763672,12.746135711669922,0.0,24.26756858825684,36.12871551513672,20.017696380615234,13.181488990783693,11.698453903198242,9.146623611450195,3.5076212882995605,18.4648551940918,17.43989372253418,40.95062255859375,14.451370239257812,28.901079177856445,0.0,11.35405158996582,0.0,160.2413787841797,17.767789840698242,24.570003509521484,64.20471954345703,19.97494888305664,0.0,0.0
2001-03-14,9.85065746307373,161.65272521972656,8.871932029724121,26.85563850402832,19.580352783203125,16.324241638183597,12.089810371398926,0.0,23.19626426696777,34.19834518432617,19.338064193725586,12.92302703857422,11.416252136230467,8.802923202514648,3.483903408050537,27.69733047485352,151.93765258789062,40.65884399414063,13.8311767578125,29.49020004272461,0.0,11.05785083770752,0.0,155.07937622070312,17.468267440795902,99.41129302978516,41.82881164550781,19.00390625,0.0,0.0
2001-03-15,9.85065746307373,161.76039123535156,8.964723587036133,27.524566650390625,20.745555877685547,16.199310302734375,11.737536430358887,0.0,23.890544891357425,34.60933303833008,18.809783935546875,12.928900718688965,11.54452419281006,9.36406707763672,3.5287024974823,18.274513244628906,17.191946029663086,41.9520149230957,13.774239540100098,30.20755195617676,0.0,11.230616569519043,0.0,154.83651733398438,17.781404495239258,24.861661911010746,64.68235015869139,18.6987419128418,0.0,0.0
2001-03-16,9.717963218688963,156.46939086914062,8.70150089263916,27.332622528076172,19.413881301879886,16.19468879699707,11.74439525604248,0.0,23.56410026550293,33.23111343383789,18.81834983825684,12.787922859191895,11.262327194213867,9.11505889892578,3.4740276336669917,17.703495025634766,16.941957473754886,40.12163162231445,13.990159034729006,29.83002853393555,0.0,10.36673355102539,0.0,152.47933959960938,17.08249282836914,22.501880645751953,59.755287170410156,18.587770462036133,0.0,0.0
2001-03-19,9.593072891235352,154.17877197265625,8.786718368530272,26.6143856048584,20.1497859954834,16.217824935913086,11.702957153320312,0.0,23.269834518432614,32.54617691040039,19.126178741455078,12.576457023620605,11.231537818908693,8.876574516296387,3.332435846328736,17.18001365661621,16.102054595947266,39.47834014892578,13.850787162780762,29.4599552154541,0.0,10.514830589294434,0.0,150.03163146972656,17.086999893188473,22.09532928466797,61.1679916381836,18.1716365814209,0.0,0.0
2001-03-20,9.5852689743042,159.02435302734375,8.862462997436523,26.850120544433594,19.527782440185547,16.037368774414062,11.675312042236328,0.0,23.8123836517334,33.874534606933594,18.852619171142575,13.099248886108398,10.646617889404297,9.33600902557373,3.2797446250915527,16.846878051757812,16.196063995361328,39.14014053344727,14.239398956298828,30.51722717285156,0.0,10.687599182128906,0.0,153.16978454589844,16.90549659729004,23.70563316345215,63.69401168823242,19.00390625,0.0,0.0
2001-03-21,9.25587558746338,159.8074951171875,8.532963752746582,25.98384666442871,19.878232955932614,15.708850860595705,11.606228828430176,0.0,23.17327880859375,32.255542755126946,18.53849983215332,12.80554485321045,10.236143112182617,8.845008850097656,3.2935879230499268,16.270967483520508,16.01806640625,38.06579208374024,13.876341819763185,28.92377853393555,0.0,10.045862197875977,0.0,153.02696228027344,16.497047424316403,22.71399307250977,60.6841926574707,19.137086868286133,0.0,0.0
2001-03-22,9.0388765335083,149.7736358642578,8.104989051818848,25.11200523376465,17.88950538635254,14.838961601257324,11.226308822631836,0.0,22.069787979125977,30.590862274169922,17.503063201904293,12.141772270202635,9.815411567687988,8.469746589660645,3.089429378509521,14.848040580749512,15.136168479919435,37.13740921020508,13.422952651977539,29.724231719970703,0.0,10.119915008544922,0.0,146.9077606201172,16.306396484375,22.96146583557129,56.93047332763672,17.27829933166504,0.0,0.0
