NO,TICKER,PCC
0,BAS.DE,-9.453566013965981e-18
1,BAYN.DE,3.011401519911833e-17
2,BEI.DE,5.298957579908814e-17
3,1COV.DE,-3.0170455101437597e-18
4,HEN3.DE,1.5332795659111362e-17
5,MRK.DE,3.008092910850422e-17
